"","n","lambda","z_test","beta_T","rand_type","model_name","feature","val","test_type","allocation_method"
"281","100","0.01","1","0","seq_match_kk_exact","ZE","match_corr",NA,"Exact","SM"
"282","100","0.01","1","0","seq_match_kk_exact","ZE","corr_eq_zero_pval",NA,"Exact","SM"
"283","100","0.01","1","0","seq_match_kk_exact","ZE","pct_only_matches",NA,"Exact","SM"
"284","100","0.01","1","0","seq_match_kk_exact","ZE","pct_only_reservoir",NA,"Exact","SM"
"285","100","0.01","1","0","seq_match_kk_exact","ZE","true_var_prop_diff",NA,"Exact","SM"
"286","100","0.01","1","0","seq_match_kk_lin","ZE","avg_max_std_diff_bal",0.664083118387437,"Linear","SM"
"287","100","0.01","1","0","seq_match_kk_lin","ZE","avg_max_ks_stat",0.134574376494843,"Linear","SM"
"288","100","0.01","1","0","seq_match_kk_lin","ZE","avg_beta_T",-0.00450697659596669,"Linear","SM"
"289","100","0.01","1","0","seq_match_kk_lin","ZE","avg_abs_bias",0.29356282331216,"Linear","SM"
"290","100","0.01","1","0","seq_match_kk_lin","ZE","std_err_beta_T",0.366355053588834,"Linear","SM"
"291","100","0.01","1","0","seq_match_kk_lin","ZE","power",0.068,"Linear","SM"
"292","100","0.01","1","0","seq_match_kk_lin","ZE","pct_trt_diff",0.02795,"Linear","SM"
"293","100","0.01","1","0","seq_match_kk_lin","ZE","res_end_prop_avg",NA,"Linear","SM"
"294","100","0.01","1","0","seq_match_kk_lin","ZE","ssqr_over_sum",NA,"Linear","SM"
"295","100","0.01","1","0","seq_match_kk_lin","ZE","ssqr_eq_ssqd_pval",NA,"Linear","SM"
"296","100","0.01","1","0","seq_match_kk_lin","ZE","match_corr",NA,"Linear","SM"
"297","100","0.01","1","0","seq_match_kk_lin","ZE","corr_eq_zero_pval",NA,"Linear","SM"
"298","100","0.01","1","0","seq_match_kk_lin","ZE","pct_only_matches",NA,"Linear","SM"
"299","100","0.01","1","0","seq_match_kk_lin","ZE","pct_only_reservoir",NA,"Linear","SM"
"300","100","0.01","1","0","seq_match_kk_lin","ZE","true_var_prop_diff",NA,"Linear","SM"
"301","100","0.01","1","0","strat_exact","ZE","avg_max_std_diff_bal",0.391011285446534,"Exact","S"
"302","100","0.01","1","0","strat_exact","ZE","avg_max_ks_stat",0.120797081798056,"Exact","S"
"303","100","0.01","1","0","strat_exact","ZE","avg_beta_T",NA,"Exact","S"
"304","100","0.01","1","0","strat_exact","ZE","avg_abs_bias",NA,"Exact","S"
"305","100","0.01","1","0","strat_exact","ZE","std_err_beta_T",NA,"Exact","S"
"306","100","0.01","1","0","strat_exact","ZE","power",0.0465,"Exact","S"
"307","100","0.01","1","0","strat_exact","ZE","pct_trt_diff",0.00793000000000001,"Exact","S"
"308","100","0.01","1","0","strat_exact","ZE","res_end_prop_avg",NA,"Exact","S"
"309","100","0.01","1","0","strat_exact","ZE","ssqr_over_sum",NA,"Exact","S"
"310","100","0.01","1","0","strat_exact","ZE","ssqr_eq_ssqd_pval",NA,"Exact","S"
"311","100","0.01","1","0","strat_exact","ZE","match_corr",NA,"Exact","S"
"312","100","0.01","1","0","strat_exact","ZE","corr_eq_zero_pval",NA,"Exact","S"
"313","100","0.01","1","0","strat_exact","ZE","pct_only_matches",NA,"Exact","S"
"314","100","0.01","1","0","strat_exact","ZE","pct_only_reservoir",NA,"Exact","S"
"315","100","0.01","1","0","strat_exact","ZE","true_var_prop_diff",NA,"Exact","S"
"316","100","0.01","1","0","strat_lin","ZE","avg_max_std_diff_bal",0.391764095673914,"Linear","S"
"317","100","0.01","1","0","strat_lin","ZE","avg_max_ks_stat",0.121094272160861,"Linear","S"
"318","100","0.01","1","0","strat_lin","ZE","avg_beta_T",-0.00364921127186228,"Linear","S"
"319","100","0.01","1","0","strat_lin","ZE","avg_abs_bias",0.27967395617863,"Linear","S"
"320","100","0.01","1","0","strat_lin","ZE","std_err_beta_T",0.352945770717337,"Linear","S"
"321","100","0.01","1","0","strat_lin","ZE","power",0.05,"Linear","S"
"322","100","0.01","1","0","strat_lin","ZE","pct_trt_diff",0.00815000000000001,"Linear","S"
"323","100","0.01","1","0","strat_lin","ZE","res_end_prop_avg",NA,"Linear","S"
"324","100","0.01","1","0","strat_lin","ZE","ssqr_over_sum",NA,"Linear","S"
"325","100","0.01","1","0","strat_lin","ZE","ssqr_eq_ssqd_pval",NA,"Linear","S"
"326","100","0.01","1","0","strat_lin","ZE","match_corr",NA,"Linear","S"
"327","100","0.01","1","0","strat_lin","ZE","corr_eq_zero_pval",NA,"Linear","S"
"328","100","0.01","1","0","strat_lin","ZE","pct_only_matches",NA,"Linear","S"
"329","100","0.01","1","0","strat_lin","ZE","pct_only_reservoir",NA,"Linear","S"
"330","100","0.01","1","0","strat_lin","ZE","true_var_prop_diff",NA,"Linear","S"
"331","100","0.01","1","0","strat_ttest","ZE","avg_max_std_diff_bal",0.391829455328993,"Classic","S"
"332","100","0.01","1","0","strat_ttest","ZE","avg_max_ks_stat",0.12054244366452,"Classic","S"
"333","100","0.01","1","0","strat_ttest","ZE","avg_beta_T",-0.0146414913255447,"Classic","S"
"334","100","0.01","1","0","strat_ttest","ZE","avg_abs_bias",0.279510934463747,"Classic","S"
"335","100","0.01","1","0","strat_ttest","ZE","std_err_beta_T",0.349079055416338,"Classic","S"
"336","100","0.01","1","0","strat_ttest","ZE","power",0.0485,"Classic","S"
"337","100","0.01","1","0","strat_ttest","ZE","pct_trt_diff",0.00766000000000001,"Classic","S"
"338","100","0.01","1","0","strat_ttest","ZE","res_end_prop_avg",NA,"Classic","S"
"339","100","0.01","1","0","strat_ttest","ZE","ssqr_over_sum",NA,"Classic","S"
"340","100","0.01","1","0","strat_ttest","ZE","ssqr_eq_ssqd_pval",NA,"Classic","S"
"341","100","0.01","1","0","strat_ttest","ZE","match_corr",NA,"Classic","S"
"342","100","0.01","1","0","strat_ttest","ZE","corr_eq_zero_pval",NA,"Classic","S"
"343","100","0.01","1","0","strat_ttest","ZE","pct_only_matches",NA,"Classic","S"
"344","100","0.01","1","0","strat_ttest","ZE","pct_only_reservoir",NA,"Classic","S"
"345","100","0.01","1","0","strat_ttest","ZE","true_var_prop_diff",NA,"Classic","S"
"346","100","0.01","0","1","seq_match_kk","ZE","avg_max_std_diff_bal",0.662669222481654,"Classic","SM"
"347","100","0.01","0","1","seq_match_kk","ZE","avg_max_ks_stat",0.134050448796184,"Classic","SM"
"348","100","0.01","0","1","seq_match_kk","ZE","avg_beta_T",0.995160544169577,"Classic","SM"
"349","100","0.01","0","1","seq_match_kk","ZE","avg_abs_bias",0.282229219640237,"Classic","SM"
"350","100","0.01","0","1","seq_match_kk","ZE","std_err_beta_T",0.350613793203926,"Classic","SM"
"351","100","0.01","0","1","seq_match_kk","ZE","power",0.792,"Classic","SM"
"352","100","0.01","0","1","seq_match_kk","ZE","pct_trt_diff",0.02855,"Classic","SM"
"353","100","0.01","0","1","seq_match_kk","ZE","res_end_prop_avg",NA,"Classic","SM"
"354","100","0.01","0","1","seq_match_kk","ZE","ssqr_over_sum",NA,"Classic","SM"
"355","100","0.01","0","1","seq_match_kk","ZE","ssqr_eq_ssqd_pval",NA,"Classic","SM"
"356","100","0.01","0","1","seq_match_kk","ZE","match_corr",NA,"Classic","SM"
"357","100","0.01","0","1","seq_match_kk","ZE","corr_eq_zero_pval",NA,"Classic","SM"
"358","100","0.01","0","1","seq_match_kk","ZE","pct_only_matches",NA,"Classic","SM"
"359","100","0.01","0","1","seq_match_kk","ZE","pct_only_reservoir",NA,"Classic","SM"
"360","100","0.01","0","1","seq_match_kk","ZE","true_var_prop_diff",NA,"Classic","SM"
"361","100","0.01","0","1","seq_match_kk_lin","ZE","avg_max_std_diff_bal",0.683962348590255,"Linear","SM"
"362","100","0.01","0","1","seq_match_kk_lin","ZE","avg_max_ks_stat",0.135482722405015,"Linear","SM"
"363","100","0.01","0","1","seq_match_kk_lin","ZE","avg_beta_T",1.00042989383601,"Linear","SM"
"364","100","0.01","0","1","seq_match_kk_lin","ZE","avg_abs_bias",0.300777785193433,"Linear","SM"
"365","100","0.01","0","1","seq_match_kk_lin","ZE","std_err_beta_T",0.380783356503498,"Linear","SM"
"366","100","0.01","0","1","seq_match_kk_lin","ZE","power",0.7655,"Linear","SM"
"367","100","0.01","0","1","seq_match_kk_lin","ZE","pct_trt_diff",0.028075,"Linear","SM"
"368","100","0.01","0","1","seq_match_kk_lin","ZE","res_end_prop_avg",NA,"Linear","SM"
"369","100","0.01","0","1","seq_match_kk_lin","ZE","ssqr_over_sum",NA,"Linear","SM"
"370","100","0.01","0","1","seq_match_kk_lin","ZE","ssqr_eq_ssqd_pval",NA,"Linear","SM"
"371","100","0.01","0","1","seq_match_kk_lin","ZE","match_corr",NA,"Linear","SM"
"372","100","0.01","0","1","seq_match_kk_lin","ZE","corr_eq_zero_pval",NA,"Linear","SM"
"373","100","0.01","0","1","seq_match_kk_lin","ZE","pct_only_matches",NA,"Linear","SM"
"374","100","0.01","0","1","seq_match_kk_lin","ZE","pct_only_reservoir",NA,"Linear","SM"
"375","100","0.01","0","1","seq_match_kk_lin","ZE","true_var_prop_diff",NA,"Linear","SM"
"376","100","0.01","1","1","crd_exact","ZE","avg_max_std_diff_bal",0.797990596235496,"Exact","C"
"377","100","0.01","1","1","crd_exact","ZE","avg_max_ks_stat",0.166114812001038,"Exact","C"
"378","100","0.01","1","1","crd_exact","ZE","avg_beta_T",NA,"Exact","C"
"379","100","0.01","1","1","crd_exact","ZE","avg_abs_bias",NA,"Exact","C"
"380","100","0.01","1","1","crd_exact","ZE","std_err_beta_T",NA,"Exact","C"
"381","100","0.01","1","1","crd_exact","ZE","power",0.816,"Exact","C"
"382","100","0.01","1","1","crd_exact","ZE","pct_trt_diff",0.04006,"Exact","C"
"383","100","0.01","1","1","crd_exact","ZE","res_end_prop_avg",NA,"Exact","C"
"384","100","0.01","1","1","crd_exact","ZE","ssqr_over_sum",NA,"Exact","C"
"385","100","0.01","1","1","crd_exact","ZE","ssqr_eq_ssqd_pval",NA,"Exact","C"
"386","100","0.01","1","1","crd_exact","ZE","match_corr",NA,"Exact","C"
"387","100","0.01","1","1","crd_exact","ZE","corr_eq_zero_pval",NA,"Exact","C"
"388","100","0.01","1","1","crd_exact","ZE","pct_only_matches",NA,"Exact","C"
"389","100","0.01","1","1","crd_exact","ZE","pct_only_reservoir",NA,"Exact","C"
"390","100","0.01","1","1","crd_exact","ZE","true_var_prop_diff",NA,"Exact","C"
"391","100","0.01","1","1","crd_lin","ZE","avg_max_std_diff_bal",0.813675740337778,"Linear","C"
"392","100","0.01","1","1","crd_lin","ZE","avg_max_ks_stat",0.165928160830294,"Linear","C"
"393","100","0.01","1","1","crd_lin","ZE","avg_beta_T",0.999409104034018,"Linear","C"
"394","100","0.01","1","1","crd_lin","ZE","avg_abs_bias",0.282657763781156,"Linear","C"
"395","100","0.01","1","1","crd_lin","ZE","std_err_beta_T",0.350368356669135,"Linear","C"
"396","100","0.01","1","1","crd_lin","ZE","power",0.8005,"Linear","C"
"397","100","0.01","1","1","crd_lin","ZE","pct_trt_diff",0.040565,"Linear","C"
"398","100","0.01","1","1","crd_lin","ZE","res_end_prop_avg",NA,"Linear","C"
"399","100","0.01","1","1","crd_lin","ZE","ssqr_over_sum",NA,"Linear","C"
"400","100","0.01","1","1","crd_lin","ZE","ssqr_eq_ssqd_pval",NA,"Linear","C"
"401","100","0.01","1","1","crd_lin","ZE","match_corr",NA,"Linear","C"
"402","100","0.01","1","1","crd_lin","ZE","corr_eq_zero_pval",NA,"Linear","C"
"403","100","0.01","1","1","crd_lin","ZE","pct_only_matches",NA,"Linear","C"
"404","100","0.01","1","1","crd_lin","ZE","pct_only_reservoir",NA,"Linear","C"
"405","100","0.01","1","1","crd_lin","ZE","true_var_prop_diff",NA,"Linear","C"
"406","100","0.01","1","1","crd_ttest","ZE","avg_max_std_diff_bal",0.805385883128403,"Classic","C"
"407","100","0.01","1","1","crd_ttest","ZE","avg_max_ks_stat",0.168243865167404,"Classic","C"
"408","100","0.01","1","1","crd_ttest","ZE","avg_beta_T",1.00764761135818,"Classic","C"
"409","100","0.01","1","1","crd_ttest","ZE","avg_abs_bias",0.279816230394574,"Classic","C"
"410","100","0.01","1","1","crd_ttest","ZE","std_err_beta_T",0.349266386675766,"Classic","C"
"411","100","0.01","1","1","crd_ttest","ZE","power",0.8115,"Classic","C"
"412","100","0.01","1","1","crd_ttest","ZE","pct_trt_diff",0.038675,"Classic","C"
"413","100","0.01","1","1","crd_ttest","ZE","res_end_prop_avg",NA,"Classic","C"
"414","100","0.01","1","1","crd_ttest","ZE","ssqr_over_sum",NA,"Classic","C"
"415","100","0.01","1","1","crd_ttest","ZE","ssqr_eq_ssqd_pval",NA,"Classic","C"
"416","100","0.01","1","1","crd_ttest","ZE","match_corr",NA,"Classic","C"
"417","100","0.01","1","1","crd_ttest","ZE","corr_eq_zero_pval",NA,"Classic","C"
"418","100","0.01","1","1","crd_ttest","ZE","pct_only_matches",NA,"Classic","C"
"419","100","0.01","1","1","crd_ttest","ZE","pct_only_reservoir",NA,"Classic","C"
"420","100","0.01","1","1","crd_ttest","ZE","true_var_prop_diff",NA,"Classic","C"
"421","100","0.01","1","1","efron_exact","ZE","avg_max_std_diff_bal",0.787297665951057,"Exact","E"
"422","100","0.01","1","1","efron_exact","ZE","avg_max_ks_stat",0.163084340059365,"Exact","E"
"423","100","0.01","1","1","efron_exact","ZE","avg_beta_T",NA,"Exact","E"
"424","100","0.01","1","1","efron_exact","ZE","avg_abs_bias",NA,"Exact","E"
"425","100","0.01","1","1","efron_exact","ZE","std_err_beta_T",NA,"Exact","E"
"426","100","0.01","1","1","efron_exact","ZE","power",0.835,"Exact","E"
"427","100","0.01","1","1","efron_exact","ZE","pct_trt_diff",0.00676500000000001,"Exact","E"
"428","100","0.01","1","1","efron_exact","ZE","res_end_prop_avg",NA,"Exact","E"
"429","100","0.01","1","1","efron_exact","ZE","ssqr_over_sum",NA,"Exact","E"
"430","100","0.01","1","1","efron_exact","ZE","ssqr_eq_ssqd_pval",NA,"Exact","E"
"431","100","0.01","1","1","efron_exact","ZE","match_corr",NA,"Exact","E"
"432","100","0.01","1","1","efron_exact","ZE","corr_eq_zero_pval",NA,"Exact","E"
"433","100","0.01","1","1","efron_exact","ZE","pct_only_matches",NA,"Exact","E"
"434","100","0.01","1","1","efron_exact","ZE","pct_only_reservoir",NA,"Exact","E"
"435","100","0.01","1","1","efron_exact","ZE","true_var_prop_diff",NA,"Exact","E"
"436","100","0.01","1","1","efron_lin","ZE","avg_max_std_diff_bal",0.807640902477413,"Linear","E"
"437","100","0.01","1","1","efron_lin","ZE","avg_max_ks_stat",0.165956078851499,"Linear","E"
"438","100","0.01","1","1","efron_lin","ZE","avg_beta_T",1.00688909329436,"Linear","E"
"439","100","0.01","1","1","efron_lin","ZE","avg_abs_bias",0.281849739325644,"Linear","E"
"440","100","0.01","1","1","efron_lin","ZE","std_err_beta_T",0.350362878266597,"Linear","E"
"441","100","0.01","1","1","efron_lin","ZE","power",0.8015,"Linear","E"
"442","100","0.01","1","1","efron_lin","ZE","pct_trt_diff",0.00667500000000001,"Linear","E"
"443","100","0.01","1","1","efron_lin","ZE","res_end_prop_avg",NA,"Linear","E"
"444","100","0.01","1","1","efron_lin","ZE","ssqr_over_sum",NA,"Linear","E"
"445","100","0.01","1","1","efron_lin","ZE","ssqr_eq_ssqd_pval",NA,"Linear","E"
"446","100","0.01","1","1","efron_lin","ZE","match_corr",NA,"Linear","E"
"447","100","0.01","1","1","efron_lin","ZE","corr_eq_zero_pval",NA,"Linear","E"
"448","100","0.01","1","1","efron_lin","ZE","pct_only_matches",NA,"Linear","E"
"449","100","0.01","1","1","efron_lin","ZE","pct_only_reservoir",NA,"Linear","E"
"450","100","0.01","1","1","efron_lin","ZE","true_var_prop_diff",NA,"Linear","E"
"451","100","0.01","1","1","efron_ttest","ZE","avg_max_std_diff_bal",0.808263566642759,"Classic","E"
"452","100","0.01","1","1","efron_ttest","ZE","avg_max_ks_stat",0.164729678185977,"Classic","E"
"453","100","0.01","1","1","efron_ttest","ZE","avg_beta_T",0.99796334437156,"Classic","E"
"454","100","0.01","1","1","efron_ttest","ZE","avg_abs_bias",0.284521868829488,"Classic","E"
"455","100","0.01","1","1","efron_ttest","ZE","std_err_beta_T",0.353658003557502,"Classic","E"
"456","100","0.01","1","1","efron_ttest","ZE","power",0.8025,"Classic","E"
"457","100","0.01","1","1","efron_ttest","ZE","pct_trt_diff",0.00662500000000001,"Classic","E"
"458","100","0.01","1","1","efron_ttest","ZE","res_end_prop_avg",NA,"Classic","E"
"459","100","0.01","1","1","efron_ttest","ZE","ssqr_over_sum",NA,"Classic","E"
"460","100","0.01","1","1","efron_ttest","ZE","ssqr_eq_ssqd_pval",NA,"Classic","E"
"461","100","0.01","1","1","efron_ttest","ZE","match_corr",NA,"Classic","E"
"462","100","0.01","1","1","efron_ttest","ZE","corr_eq_zero_pval",NA,"Classic","E"
"463","100","0.01","1","1","efron_ttest","ZE","pct_only_matches",NA,"Classic","E"
"464","100","0.01","1","1","efron_ttest","ZE","pct_only_reservoir",NA,"Classic","E"
"465","100","0.01","1","1","efron_ttest","ZE","true_var_prop_diff",NA,"Classic","E"
"466","100","0.01","1","1","post_match_crd_kk","ZE","avg_max_std_diff_bal",0.802130854013094,"Classic","CPM"
"467","100","0.01","1","1","post_match_crd_kk","ZE","avg_max_ks_stat",0.165582448186835,"Classic","CPM"
"468","100","0.01","1","1","post_match_crd_kk","ZE","avg_beta_T",1.00275343045944,"Classic","CPM"
"469","100","0.01","1","1","post_match_crd_kk","ZE","avg_abs_bias",0.274341506786969,"Classic","CPM"
"470","100","0.01","1","1","post_match_crd_kk","ZE","std_err_beta_T",0.349146275618259,"Classic","CPM"
"471","100","0.01","1","1","post_match_crd_kk","ZE","power",0.827,"Classic","CPM"
"472","100","0.01","1","1","post_match_crd_kk","ZE","pct_trt_diff",0.040185,"Classic","CPM"
"473","100","0.01","1","1","post_match_crd_kk","ZE","res_end_prop_avg",NA,"Classic","CPM"
"474","100","0.01","1","1","post_match_crd_kk","ZE","ssqr_over_sum",NA,"Classic","CPM"
"475","100","0.01","1","1","post_match_crd_kk","ZE","ssqr_eq_ssqd_pval",NA,"Classic","CPM"
"476","100","0.01","1","1","post_match_crd_kk","ZE","match_corr",NA,"Classic","CPM"
"477","100","0.01","1","1","post_match_crd_kk","ZE","corr_eq_zero_pval",NA,"Classic","CPM"
"478","100","0.01","1","1","post_match_crd_kk","ZE","pct_only_matches",NA,"Classic","CPM"
"479","100","0.01","1","1","post_match_crd_kk","ZE","pct_only_reservoir",NA,"Classic","CPM"
"480","100","0.01","1","1","post_match_crd_kk","ZE","true_var_prop_diff",NA,"Classic","CPM"
"481","100","0.01","1","1","post_match_crd_kk_exact","ZE","avg_max_std_diff_bal",0.801694653612596,"Exact","CPM"
"482","100","0.01","1","1","post_match_crd_kk_exact","ZE","avg_max_ks_stat",0.166649263141249,"Exact","CPM"
"483","100","0.01","1","1","post_match_crd_kk_exact","ZE","avg_beta_T",NA,"Exact","CPM"
"484","100","0.01","1","1","post_match_crd_kk_exact","ZE","avg_abs_bias",NA,"Exact","CPM"
"485","100","0.01","1","1","post_match_crd_kk_exact","ZE","std_err_beta_T",NA,"Exact","CPM"
"486","100","0.01","1","1","post_match_crd_kk_exact","ZE","power",0.81,"Exact","CPM"
"487","100","0.01","1","1","post_match_crd_kk_exact","ZE","pct_trt_diff",0.03996,"Exact","CPM"
"488","100","0.01","1","1","post_match_crd_kk_exact","ZE","res_end_prop_avg",NA,"Exact","CPM"
"489","100","0.01","1","1","post_match_crd_kk_exact","ZE","ssqr_over_sum",NA,"Exact","CPM"
"490","100","0.01","1","1","post_match_crd_kk_exact","ZE","ssqr_eq_ssqd_pval",NA,"Exact","CPM"
"491","100","0.01","1","1","post_match_crd_kk_exact","ZE","match_corr",NA,"Exact","CPM"
"492","100","0.01","1","1","post_match_crd_kk_exact","ZE","corr_eq_zero_pval",NA,"Exact","CPM"
"493","100","0.01","1","1","post_match_crd_kk_exact","ZE","pct_only_matches",NA,"Exact","CPM"
"494","100","0.01","1","1","post_match_crd_kk_exact","ZE","pct_only_reservoir",NA,"Exact","CPM"
"495","100","0.01","1","1","post_match_crd_kk_exact","ZE","true_var_prop_diff",NA,"Exact","CPM"
"496","100","0.01","1","1","post_match_crd_kk_lin","ZE","avg_max_std_diff_bal",0.807363097598483,"Linear","CPM"
"497","100","0.01","1","1","post_match_crd_kk_lin","ZE","avg_max_ks_stat",0.165858177155082,"Linear","CPM"
"498","100","0.01","1","1","post_match_crd_kk_lin","ZE","avg_beta_T",1.01144923607688,"Linear","CPM"
"499","100","0.01","1","1","post_match_crd_kk_lin","ZE","avg_abs_bias",0.275623795848443,"Linear","CPM"
"500","100","0.01","1","1","post_match_crd_kk_lin","ZE","std_err_beta_T",0.348238532704974,"Linear","CPM"
"501","100","0.01","1","1","post_match_crd_kk_lin","ZE","power",0.819,"Linear","CPM"
"502","100","0.01","1","1","post_match_crd_kk_lin","ZE","pct_trt_diff",0.03927,"Linear","CPM"
"503","100","0.01","1","1","post_match_crd_kk_lin","ZE","res_end_prop_avg",NA,"Linear","CPM"
"504","100","0.01","1","1","post_match_crd_kk_lin","ZE","ssqr_over_sum",NA,"Linear","CPM"
"505","100","0.01","1","1","post_match_crd_kk_lin","ZE","ssqr_eq_ssqd_pval",NA,"Linear","CPM"
"506","100","0.01","1","1","post_match_crd_kk_lin","ZE","match_corr",NA,"Linear","CPM"
"507","100","0.01","1","1","post_match_crd_kk_lin","ZE","corr_eq_zero_pval",NA,"Linear","CPM"
"508","100","0.01","1","1","post_match_crd_kk_lin","ZE","pct_only_matches",NA,"Linear","CPM"
"509","100","0.01","1","1","post_match_crd_kk_lin","ZE","pct_only_reservoir",NA,"Linear","CPM"
"510","100","0.01","1","1","post_match_crd_kk_lin","ZE","true_var_prop_diff",NA,"Linear","CPM"
"511","100","0.01","1","1","post_match_strat_kk","ZE","avg_max_std_diff_bal",0.385985664957646,"Classic","SPM"
"512","100","0.01","1","1","post_match_strat_kk","ZE","avg_max_ks_stat",0.119345860916087,"Classic","SPM"
